GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,AbstractDualBidiMap.Values,0,41,0,2,0,9,0,5,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,AbstractDualBidiMap.EntrySet,0,62,1,9,0,14,1,7,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,AbstractDualBidiMap,0,280,0,18,0,64,0,34,0,25
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,TreeBidiMap.InverseViewMapIterator,4,40,0,4,1,11,1,7,1,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.bidimap,DualTreeBidiMap.ViewMap,38,35,0,2,5,8,5,5,5,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,PrototypeFactory.PrototypeCloneFactory,33,20,1,1,10,6,2,2,1,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,IdentityPredicate,3,23,0,4,1,7,1,5,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,InvokerTransformer,45,133,4,24,6,28,4,15,0,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,FalsePredicate,0,11,0,0,0,4,0,4,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,NotNullPredicate,0,15,0,2,0,4,0,5,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,NullIsFalsePredicate,8,27,0,4,1,9,1,5,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,IfTransformer,14,66,2,10,4,17,5,8,3,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,CatchAndRethrowClosure,0,17,0,0,0,8,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,TransformerPredicate,3,34,0,4,1,10,1,5,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,StringValueTransformer,0,12,0,0,0,4,0,4,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,EqualPredicate,3,48,0,6,1,15,1,8,1,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,ClosureTransformer,3,24,0,2,1,8,1,4,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,NonePredicate,0,55,0,8,0,14,0,8,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,OrPredicate,13,38,1,7,1,8,2,6,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,NotPredicate,8,27,0,4,1,7,1,5,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,InstantiateFactory,23,108,5,17,7,27,5,11,0,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,NOPClosure,0,10,0,0,0,4,0,4,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,TruePredicate,0,11,0,0,0,4,0,4,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,WhileClosure,9,51,0,8,3,15,3,7,3,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,PredicateTransformer,3,24,0,2,1,7,1,4,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,InstanceofPredicate,8,18,1,1,2,6,2,3,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,ExceptionClosure,0,14,0,0,0,4,0,4,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,ComparatorPredicate,25,80,3,17,3,23,3,13,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,UniquePredicate,0,17,0,0,0,5,0,3,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,NullIsTruePredicate,8,27,0,4,1,9,1,5,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,IfClosure,25,45,3,5,7,13,7,5,4,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,CloneTransformer,0,15,0,2,0,5,0,4,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,ChainedTransformer,4,78,0,10,1,19,1,10,1,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,ForClosure,6,39,0,8,2,12,2,7,2,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,InstantiateTransformer,32,86,10,14,8,19,10,8,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,ExceptionFactory,0,14,0,0,0,4,0,4,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,PrototypeFactory,0,66,0,4,0,13,0,3,0,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,ExceptionTransformer,0,14,0,0,0,4,0,4,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,AllPredicate,0,73,0,12,0,18,0,10,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,FactoryTransformer,3,22,0,2,1,7,1,4,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,ComparatorPredicate.Criterion,0,54,0,0,0,2,0,1,0,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,ExceptionPredicate,0,14,0,0,0,4,0,4,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,NullIsExceptionPredicate,8,30,0,4,1,9,1,5,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,SwitchTransformer,13,159,2,24,3,36,5,16,3,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,AbstractQuantifierPredicate,4,6,0,0,1,3,1,1,1,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,ConstantFactory,3,24,0,2,1,8,1,5,1,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,MapTransformer,3,20,0,2,1,7,1,4,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,OnePredicate,4,60,1,9,1,16,1,8,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,SwitchClosure,13,154,2,22,3,35,5,15,3,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,FunctorUtils,10,174,3,27,5,36,5,20,2,8
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,PrototypeFactory.PrototypeSerializationFactory,8,53,0,2,4,17,0,3,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,DefaultEquator,4,25,2,6,1,4,3,6,1,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,ConstantTransformer,43,31,11,3,9,11,8,7,2,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,TransformedPredicate,16,34,1,3,3,10,3,4,2,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,TransformerClosure,3,21,0,2,1,8,1,4,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,AnyPredicate,4,67,1,11,1,17,1,9,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,ChainedClosure,4,91,0,12,1,23,1,11,1,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,NullPredicate,0,15,0,2,0,4,0,5,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,NOPTransformer,0,11,0,0,0,4,0,4,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.functors,AndPredicate,13,38,1,7,1,8,2,6,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,SingletonMap,114,190,20,15,29,50,21,30,5,28
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,UnmodifiableEntrySet.UnmodifiableEntrySetIterator,0,21,0,0,0,5,0,3,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractOrderedMapDecorator,4,29,0,0,1,9,1,7,1,7
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap,41,1066,11,125,15,269,15,105,4,48
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceEntrySet,0,38,0,2,0,8,0,4,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,HashedMap,0,35,0,0,0,15,0,7,0,7
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,MultiValueMap.ValuesIterator,0,41,0,2,0,11,0,5,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,Flat3Map,144,1247,64,226,30,328,61,123,0,23
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap.HashMapIterator,0,48,0,6,0,15,0,8,0,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,MultiValueMap,13,327,5,39,2,86,6,38,1,21
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,Flat3Map.KeySet,0,53,0,4,0,15,0,8,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,PredicatedSortedMap,0,72,0,0,0,13,0,9,0,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,Flat3Map.FlatMapEntry,111,112,26,16,19,32,20,12,2,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,ListOrderedMap,22,433,4,38,1,99,4,45,0,28
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,Flat3Map.EntrySetIterator,0,7,0,0,0,3,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceBaseIterator,5,168,2,22,1,48,2,17,0,7
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,StaticBucketMap.KeySet,0,77,2,6,0,15,2,8,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,StaticBucketMap.EntryIterator,0,11,0,0,0,2,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,StaticBucketMap,40,573,11,63,13,121,12,44,3,16
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,UnmodifiableEntrySet.UnmodifiableEntry,0,11,0,0,0,4,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractLinkedMap.EntrySetIterator,3,7,0,0,1,3,1,2,1,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,UnmodifiableSortedMap,29,67,0,2,4,21,4,14,4,13
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,Flat3Map.EntrySet,2,57,1,5,1,17,1,7,0,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceEntrySetIterator,0,7,0,0,0,3,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractSortedMapDecorator,51,23,4,0,9,8,8,6,6,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractLinkedMap.ValuesIterator,4,8,0,0,1,3,1,2,1,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceValues,0,34,0,2,0,8,0,4,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceKeySet,0,34,0,2,0,8,0,4,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceMapIterator,0,48,0,6,0,15,0,8,0,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,UnmodifiableMap,21,65,2,2,5,22,2,12,1,11
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceValuesIterator,0,8,0,0,0,3,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,StaticBucketMap.Values,0,21,0,0,0,5,0,4,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractMapDecorator,0,92,0,4,0,27,0,20,0,18
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,LazySortedMap,0,75,0,0,0,16,0,11,0,11
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,CaseInsensitiveMap,5,60,0,4,2,19,1,9,1,7
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,StaticBucketMap.KeyIterator,0,12,0,0,0,2,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap.EntrySetIterator,0,7,0,0,0,3,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,FixedSizeSortedMap,21,94,2,2,6,21,4,15,3,14
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,PassiveExpiringMap.ConstantTimeToLiveExpirationPolicy,6,33,1,3,3,10,2,4,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,PredicatedMap,0,128,0,16,0,32,0,17,0,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap.HashIterator,6,147,2,18,2,36,2,14,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,CompositeMap,17,456,3,47,5,86,4,43,1,21
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractLinkedMap.KeySetIterator,4,8,0,0,1,3,1,2,1,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,StaticBucketMap.BaseIterator,0,110,0,12,0,24,0,10,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,ListOrderedMap.ListOrderedMapIterator,13,133,0,10,4,32,1,15,1,10
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractInputCheckedMapDecorator.MapEntry,0,20,0,0,0,6,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,ReferenceMap,24,28,0,0,6,10,3,4,3,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,TransformedSortedMap,0,94,1,1,0,19,1,10,0,10
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap.KeySetIterator,0,8,0,0,0,3,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,Flat3Map.ValuesIterator,0,8,0,0,0,3,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,SingletonMap.SingletonMapIterator,26,97,5,9,7,24,6,12,1,10
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractLinkedMap.LinkIterator,15,158,4,14,4,33,4,14,0,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,EntrySetToMapIteratorAdapter,0,57,0,2,0,18,0,10,0,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,LinkedMap,9,76,0,4,4,21,2,12,2,10
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceKeySetIterator,0,8,0,0,0,3,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,ListOrderedMap.EntrySetView,0,92,0,8,0,26,0,16,0,12
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap.Values,0,23,0,0,0,8,0,5,0,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap,19,375,9,39,4,106,9,44,0,29
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,ListOrderedMap.KeySetView,0,28,0,0,0,8,0,5,0,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,LRUMap,203,296,9,31,17,87,13,32,5,20
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,PassiveExpiringMap,26,246,0,18,8,66,4,32,4,23
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,StaticBucketMap.Node,2,73,2,18,1,14,2,13,0,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractLinkedMap.LinkMapIterator,0,52,0,6,0,16,0,9,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractInputCheckedMapDecorator.EntrySet,0,116,1,9,0,21,1,8,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractLinkedMap.LinkEntry,0,7,0,0,0,2,0,1,0,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,MultiValueMap.Values,4,36,0,2,2,7,1,4,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap.ValuesIterator,0,8,0,0,0,3,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractHashedMap.HashEntry,2,107,2,20,1,23,2,16,0,7
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractIterableMap,0,9,0,0,0,2,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractInputCheckedMapDecorator.EntrySetIterator,0,24,0,0,0,6,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractReferenceMap.ReferenceEntry,33,189,16,26,5,37,14,16,0,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,DefaultedMap,15,79,3,7,3,21,3,11,0,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,MultiKeyMap,149,1431,109,191,7,304,81,108,0,39
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractSortedMapDecorator.SortedMapIterator,29,0,0,0,8,0,4,0,4,0
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,AbstractInputCheckedMapDecorator,2,23,0,2,1,7,1,4,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,UnmodifiableOrderedMap,0,72,0,2,0,24,0,13,0,12
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,Flat3Map.KeySetIterator,0,8,0,0,0,3,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/main/java",org.apache.commons.collections4.map,Flat3Map.EntryIterator,34,42,3,3,8,9,3,4,1,3
